+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                ;
+--------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                            ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; AluWithBarrel|NBit_ALU1|\G1:28:ob_alu|alu_FullAdder1|and1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:28:ob_alu|alu_FullAdder1|xor2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:28:ob_alu|alu_FullAdder1|xor1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:28:ob_alu|alu_FullAdder1                                 ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:28:ob_alu                                                ; 8     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:27:ob_alu|alu_FullAdder1|org1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:27:ob_alu|alu_FullAdder1|and2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:27:ob_alu|alu_FullAdder1|and1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:27:ob_alu|alu_FullAdder1|xor2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:27:ob_alu|alu_FullAdder1|xor1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:27:ob_alu|alu_FullAdder1                                 ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:27:ob_alu                                                ; 8     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:26:ob_alu|alu_FullAdder1|org1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:26:ob_alu|alu_FullAdder1|and2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:26:ob_alu|alu_FullAdder1|and1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:26:ob_alu|alu_FullAdder1|xor2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:26:ob_alu|alu_FullAdder1|xor1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:26:ob_alu|alu_FullAdder1                                 ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:26:ob_alu                                                ; 8     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:25:ob_alu|alu_FullAdder1|org1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:25:ob_alu|alu_FullAdder1|and2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:25:ob_alu|alu_FullAdder1|and1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:25:ob_alu|alu_FullAdder1|xor2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:25:ob_alu|alu_FullAdder1|xor1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:25:ob_alu|alu_FullAdder1                                 ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:25:ob_alu                                                ; 8     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:24:ob_alu|alu_FullAdder1|org1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:24:ob_alu|alu_FullAdder1|and2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:24:ob_alu|alu_FullAdder1|and1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:24:ob_alu|alu_FullAdder1|xor2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:24:ob_alu|alu_FullAdder1|xor1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:24:ob_alu|alu_FullAdder1                                 ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:24:ob_alu                                                ; 8     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:23:ob_alu|alu_FullAdder1|org1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:23:ob_alu|alu_FullAdder1|and2                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AluWithBarrel|NBit_ALU1|\G1:23:ob_alu|alu_FullAdder1|and1                            ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
